SKU,Item ID,Product Name,Lifecycle Status,Publish Status,Status Change Reason,Product Category,Product Type,Price,Currency,Price Type,Promo Start Date,Promo End Date,Comparison Price,Comparison Price Type,Buy Box Item Price,Buy Box Shipping Price,Buy Box Eligible,MSRP,Product Tax Code,Ship Methods,Shipping Weight,Shipping Weight Unit,Fulfillment Lag Time,Fulfillment Type,WFS Sales Restriction,WPID,GTIN,UPC,Item Page URL,Primary Image URL,Shelf Name,Primary Category Path,Brand,Offer Start Date,Offer End Date,Item Creation Date,Item Last Updated,Reviews Count,Average Rating,Searchable?,Variant Group Id,Primary Variant?,Variant Grouping Attributes,Variant Grouping Values,Competitor URL,Competitor Price,Competitor Ship Price,Competitor Last Date Fetched,Repricer Strategy,Minimum Seller Allowed Price,Maximum Seller Allowed Price,Repricer Status,Product Condition,Lagtime Category
DU-00495-CO-DB-WHITE,2948851281,"14 Karat Home Daybed Bedding Sets, 6 Piece Microfiber Daybed cover",ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Bedding Sets,83.9,USD,Base,"","","",,"","",Yes,"",2039972,"",6.0,"""LB""",1,Seller Fulfilled,"",1GF78ICYQBGK,00197104202970,197104202970,http://www.walmart.com/ip/14-Karat-Home-Daybed-Bedding-Sets-6-Piece-Microfiber-Daybed-cover/2948851281,https://i5.walmartimages.com/asr/23b92157-c826-4741-b558-7cf9a8575d40.0d4f1af802fc3a96bf68950f34ed63c6.jpeg,Bedding Sets,"[""Home Page"",""Home"",""Bedding"",""Bedding Sets"",""Bedding Sets""]",14 Karat Home,02/13/2023,06/29/2023,02/13/2023,03/20/2026,0,"",Y,DU-00495-DB,Y,actual_color,WHITE,"","","","","","","","",New,Bedding
DU-00495-CO-QU-GRAY,1392109539,"14 Karat Home 4 Piece Bed in a Bag, Microfiber Bedding Comforter Set, Queen",ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Bed-in-a-Bag,89.9,USD,Base,"","","",,"","",Yes,"",2039972,"",6.5,"""LB""",1,Seller Fulfilled,"",26SGPV9J8B02,00197104203038,197104203038,http://www.walmart.com/ip/14-Karat-Home-4-Piece-Bed-in-a-Bag-Microfiber-Bedding-Comforter-Set-Queen/1392109539,https://i5.walmartimages.com/asr/2427d383-c449-4255-92f6-f13d9d2f3f0b.0f969dc579c633b9c9a8e8563e7ad5d9.jpeg,Bed In A Bag,"[""Home Page"",""Home"",""Bedding"",""Bedding Sets"",""Bed In A Bag""]",14 Karat Home,02/13/2023,06/29/2023,02/13/2023,03/19/2026,0,"",Y,DU-00495,N,"actual_color,bed_size","GRAY,Queen","","","","","","","","",New,Bedding
ES-00152,2327439407,"14 Karat Home Liselle Rain Euro Sham16"" X 16"" Pillow in Blue",ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Decorative Pillows,16.99,USD,Base,"","","",,"","",Yes,"",2039972,"",1.5,"""LB""",1,Seller Fulfilled,"",5AQ8S4MOYRN4,00197104237705,197104237705,http://www.walmart.com/ip/14-Karat-Home-Liselle-Rain-Euro-Sham16-X-16-Pillow-in-Blue/2327439407,https://i5.walmartimages.com/asr/35daed80-ac46-46f1-be87-3bad9a926c42.0af83a19714d5efca9c0f1573eb37164.jpeg,Throw Pillows,"[""Home Page"",""Home"",""Decor"",""Decorative Pillows & Throws"",""Throw Pillows""]",14 Karat Home,04/04/2023,06/29/2023,04/04/2023,03/19/2026,0,"",Y,ES-00152,Y,actual_color,BLUE,"","","","","","","","",New,Decorations & Favors
ETHM1123D-BLK-S2,15661701003,"23"" Wooden End Table Set of 2 with Charging Station and Tray Modern for Living Room Black",ACTIVE,PUBLISHED,"",Home & Garden,End Tables,379.98,USD,Promo price,08/24/2026,09/30/2026,469.9,"",379.98,0.0,Yes,"",2038710,NETWORK_GEO,90.4,"""LB""",2,Seller Fulfilled,"",3FVFIPQMLRN9,00197104663658,197104663658,http://www.walmart.com/ip/23-Wooden-End-Table-Set-of-2-with-Charging-Station-and-Tray-Modern-Nightstand-for-Bedroom-Black/15661701003,https://i5.walmartimages.com/asr/8b68a888-f8f9-4299-869b-421afa5e0ca9.59e52277eed18d8531116ec27485359c.jpeg,Wood End Tables,"[""Home Page"",""Home"",""Furniture"",""Living Room Furniture"",""End Tables"",""Wood End Tables""]",Tina's Home,03/20/2025,12/31/2030,03/20/2025,07/29/2026,0,"",Y,ETHM1123D,N,"actual_color,multipack_quantity","Black,2","","","","","","","","",New,Furniture
GLSW010-WHITE-P,1265148099,14 Karat Home Wall Sunburst White Mirrors for Bedroom,ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Mirrors,337.0,USD,Base,"","","",,"","",Yes,"",2038710,"",30.1,"""LB""",1,Seller Fulfilled,"",4WA02R7ZPRKH,00197104038623,197104038623,http://www.walmart.com/ip/14-Karat-Home-Wall-Sunburst-White-Mirrors-for-Bedroom/1265148099,https://i5.walmartimages.com/asr/b19f3030-180f-4f2e-85b8-1afa9734f5b5.725b373f84fdc11fe56eaae84738c519.jpeg,Shop All Mirrors,"[""Home Page"",""Home"",""Decor"",""Mirrors"",""Shop All Mirrors""]",14 Karat Home,09/13/2022,07/10/2023,09/13/2022,08/08/2026,0,"",Y,GLSW010-P,Y,actual_color,WHITE,"","","","","","","","",New,"Home Decor, Kitchen, & Other"
HCHHL0144-10,1037398689,"Upholstered Armchair with Turned Legs Wooden Home Accent Chair Wide Back with Nailhead Trim Unique Patterns, Pewter",ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Armchairs & Accent Chairs,199.99,USD,Base,"","","",,"","",Yes,"",2038710,"",41.4,"""LB""",1,Seller Fulfilled,"",69VI7IXN3IF6,00768617292873,768617292873,http://www.walmart.com/ip/Upholstered-Armchair-with-Turned-Legs-Wooden-Home-Accent-Chair-Wide-Back-with-Nailhead-Trim-Unique-Patterns-Pewter/1037398689,https://i5.walmartimages.com/asr/dd6180c9-287a-4452-8db7-8c1cc45eb997.bf8254890c211f4a638110f48e114e5c.jpeg,All Accent Chairs,"[""Home Page"",""Home"",""Furniture"",""Living Room Furniture"",""Accent Chairs"",""All Accent Chairs""]",14 Karat Home,07/12/2022,11/07/2024,07/20/2022,07/30/2026,0,"",Y,HCHHL0144,N,"actual_color,number_of_pieces","PEWTER,1","","","","","","","","",New,Furniture
HCHHL0144-7-S2,1953651279,"Upholstered Armchair Set of 2 with Turned Legs, Wooden Home Accent Chair with Nailhead Trim and Unique Patterns, Indigo",ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Armchairs & Accent Chairs,439.98,USD,Base,"","","",,"","",Yes,"",2038710,"",82.8,"""LB""",1,Seller Fulfilled,"",7JNRWYGV685E,00768617292996,768617292996,http://www.walmart.com/ip/Upholstered-Armchair-Set-of-2-with-Turned-Legs-Wooden-Home-Accent-Chair-with-Nailhead-Trim-and-Unique-Patterns-Indigo/1953651279,https://i5.walmartimages.com/asr/d7ba1980-d070-403d-bc71-a8b7fa7011d6.fa15d7088948f7054813392d5abcd55f.jpeg,All Accent Chairs,"[""Home Page"",""Home"",""Furniture"",""Living Room Furniture"",""Accent Chairs"",""All Accent Chairs""]",14 Karat Home,07/12/2022,02/28/2024,07/20/2022,08/01/2026,0,"",Y,HCHHL0144,N,"actual_color,number_of_pieces","INDIGO,2","","","","","","","","",New,Furniture
HCHHLQ108-NAVY-S4,756521779,"14 Karat Home Contemporary Upholstery Dining Chairs Set of 4 with Legs, Dining Room Chairs, Navy",ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Dining Chairs,144.9,USD,Base,"","","",,"","",Yes,"",2038710,"",44.09,"""LB""",1,Seller Fulfilled,"",2KF39Z65Y7AX,00784131318684,784131318684,http://www.walmart.com/ip/14-Karat-Home-Contemporary-Upholstery-Dining-Chairs-Set-of-4-with-Legs-Dining-Room-Chairs-Navy/756521779,https://i5.walmartimages.com/asr/25de2030-d38a-4a06-abdf-ac1d6a6ad6fe.d3c987b0c4c8b623f25d3e736376fbb2.jpeg,Dining Chairs,"[""Home Page"",""Home"",""Furniture"",""Kitchen & Dining Furniture"",""Dining Chairs""]",Tina's Home,04/19/2023,08/23/2023,03/27/2021,07/22/2026,0,"",Y,HCHHLQ108,N,"actual_color,number_of_pieces","NAVY,4","","","","","","","","",New,Furniture
HCHHLQ108-NAVY-S8,1330342407,14 Karat Home Contemporary Upholstery Dining Table Chairs Metal Legs Living Room Set of 8 Navy,ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Dining Chairs,266.96,USD,Base,"","","",,"","",Yes,1999.8,2038710,"",88.18,"""LB""",1,Seller Fulfilled,"",3OB3WKZUCQPS,00197104302823,197104302823,http://www.walmart.com/ip/14-Karat-Home-Contemporary-Upholstery-Dining-Table-Chairs-Metal-Legs-Living-Room-Set-of-8-Navy/1330342407,https://i5.walmartimages.com/asr/25de2030-d38a-4a06-abdf-ac1d6a6ad6fe.d3c987b0c4c8b623f25d3e736376fbb2.jpeg,Dining Chairs,"[""Home Page"",""Home"",""Furniture"",""Kitchen & Dining Furniture"",""Dining Chairs""]",Tina's Home,04/19/2023,08/17/2023,05/18/2023,07/23/2026,0,"",Y,HCHHLQ108,N,"actual_color,number_of_pieces","NAVY,8","","","","","","","","",New,Furniture
HCHS0193-GREY,301155401,Modern Plaid Accent Chair Upholstered Armchair Adult Home Bedroom Living Room Grey,ACTIVE,PUBLISHED,"",Home & Garden,Armchairs & Accent Chairs,339.99,USD,Base,"","",429.98,"",339.99,0.0,Yes,"",2038710,NETWORK_GEO,41.5,"""LB""",2,Seller Fulfilled,"",3IXGDGEM2IVD,00768655532672,768655532672,http://www.walmart.com/ip/14-Karat-Home-Plaid-Accent-Chair-Wooden-Legs-Upholstered-Armchair-Sofa-Bedroom-Living-Room-Grey/301155401,https://i5.walmartimages.com/asr/a5952fc7-e305-44ce-bab9-84a335f3ae1f.c75c88421fb96581c6c2df1bac519fa6.jpeg,All Accent Chairs,"[""Home Page"",""Home"",""Furniture"",""Living Room Furniture"",""Accent Chairs"",""All Accent Chairs""]",Tina's Home,05/24/2022,12/01/2030,05/25/2022,08/22/2026,0,"",Y,HCHS0105,N,"actual_color,character,number_of_pieces","Gray,Plaid,1",https://www.amazon.com/dp/B0B2VMZR21?psc=1&th=1&vs=1,280.99,29.99,05/28/2026,"","","","",New,Furniture
HM0004-BLACK,976117470,Upholstered Sherpa Barrel Accent Chair Cutout Back Armless Wooden Legs Home Bedroom Living Room Adult Black,RETIRED,UNPUBLISHED,Offer end date has passed,Home & Garden,Armchairs & Accent Chairs,175.99,USD,Base,"","","","","","",Yes,"",2038710,"",30.0,"""LB""",1,WFS Eligible,"",70V5627OA9QF,00784131316482,784131316482,http://www.walmart.com/ip/Upholstered-Sherpa-Barrel-Accent-Chair-Cutout-Back-Armless-Wooden-Legs-Home-Bedroom-Living-Room-Adult-Black/976117470,https://i5.walmartimages.com/asr/013f3487-5ea3-4479-9695-507b71db1a00.2eeefc8df58aeed8d677a3c94b140bd1.jpeg,All Accent Chairs,"[""Home Page"",""Home"",""Furniture"",""Living Room Furniture"",""Accent Chairs"",""All Accent Chairs""]",Tina's Home,08/22/2022,12/31/2025,11/02/2020,07/24/2026,0,"",Y,HM0004,N,"actual_color,character,number_of_pieces","BLACK,Sherpa,1",https://www.amazon.com/dp/B08MZX1WL1?psc=1&th=1&vs=1,199.99,0.0,04/26/2025,"","","","",New,Furniture
HM0004-BLUE-S2,286822963,Sherpa Barrel Accent Chairs Set of 2 Upholstered Cutout Back Armless Wooden Legs Home Bedroom Living Room Blue,ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Armchairs & Accent Chairs,389.9,USD,Base,"","","",,"","",Yes,"",2038710,"",48.94,"""LB""",1,Seller Fulfilled,"",4S69MJ73LE9X,00784131316666,784131316666,http://www.walmart.com/ip/Sherpa-Barrel-Accent-Chairs-Set-of-2-Upholstered-Cutout-Back-Armless-Wooden-Legs-Home-Bedroom-Living-Room-Blue/286822963,https://i5.walmartimages.com/asr/7526372c-8fc4-47fe-8fe1-d05d802c6ae1.44975bd40438ba3ea348c2ef972e92a0.jpeg,All Accent Chairs,"[""Home Page"",""Home"",""Furniture"",""Living Room Furniture"",""Accent Chairs"",""All Accent Chairs""]",14 Karat Home,08/22/2022,04/18/2024,11/05/2020,07/22/2026,0,"",Y,HM0004,N,"actual_color,character,number_of_pieces","BLUE,Sherpa,2","","","","","","","","",New,Furniture
HM1126-ORANGE-S2,541594098,"Isabella Accent Chair, Set of 2 for living&nbsp;room,&nbsp;bedroom&nbsp;or&nbsp;guest&nbsp;room",ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Armchairs & Accent Chairs,879.4,USD,Base,09/01/2022,01/01/2023,"",,"","",Yes,"",2038710,"",29.1,"""LB""",1,Seller Fulfilled,"",1DV80O8S76II,00190430716364,190430716364,http://www.walmart.com/ip/Isabella-Accent-Chair-Set-of-2-for-living-nbsp-room-nbsp-bedroom-nbsp-or-nbsp-guest-nbsp-room/541594098,https://i5.walmartimages.com/asr/4778d35c-b920-47af-aac3-2c210c87a427.0f824d5bc4ae23467e14af732f692f7b.jpeg,All Accent Chairs,"[""Home Page"",""Home"",""Furniture"",""Living Room Furniture"",""Accent Chairs"",""All Accent Chairs""]",14 Karat Home,08/03/2020,09/27/2022,08/17/2020,07/23/2026,0,"",Y,HM1126-S2,Y,actual_color,ORANGE,"","","","","","","","",New,Furniture
HM1126-ROSEWOOD,965104508,"14 Karat Home Isabella Accent ArmChair for Living room, Bedroom or Guest Room, ROSEWOOD",ARCHIVED,UNPUBLISHED,"Offer end date has passed,Reasonable Price Not Satisfied",Home & Garden,Armchairs & Accent Chairs,199.99,USD,Base,03/16/2023,04/01/2023,"",,"","",Yes,"",2038710,"","","","",Seller Fulfilled,"",4MDPSS821LYX,00190430717873,190430717873,http://www.walmart.com/ip/14-Karat-Home-Isabella-Accent-ArmChair-for-Living-room-Bedroom-or-Guest-Room-ROSEWOOD/965104508,https://i5.walmartimages.com/asr/3d385164-436d-4e90-a887-a474ea8b2ec7.e4a75614a952c041133aed5f9c2f88f7.jpeg,All Accent Chairs,"[""Home Page"",""Home"",""Furniture"",""Living Room Furniture"",""Accent Chairs"",""All Accent Chairs""]",14 Karat Home,09/15/2021,09/27/2022,09/17/2021,07/24/2026,0,"",Y,HM1126,N,actual_color,ROSEWOOD,"","","","","","","","",New,Furniture
HM1126-TEAL,655006429,"14 Karat Home Isabella Accent ArmChair for Living room, Bedroom or Guest Room, TEAL",ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Armchairs & Accent Chairs,439.7,USD,Base,09/01/2022,01/01/2023,"",,"","",Yes,"",2038710,"",29.1,"""LB""",5,Seller Fulfilled,"",4NG2GBWI48RC,00190430717866,190430717866,http://www.walmart.com/ip/14-Karat-Home-Isabella-Accent-ArmChair-for-Living-room-Bedroom-or-Guest-Room-TEAL/655006429,https://i5.walmartimages.com/asr/1760f299-547b-4b87-83e7-d5310d3aac35.8a2971bc118200a10c4a365cb8046cc9.jpeg,All Accent Chairs,"[""Home Page"",""Home"",""Furniture"",""Living Room Furniture"",""Accent Chairs"",""All Accent Chairs""]",14 Karat Home,09/15/2021,07/01/2023,08/03/2020,07/23/2026,0,"",Y,HM1126,N,actual_color,TEAL,"","","","","","","","",New,Furniture
HM1126-YELLOW-S2,597095562,"Isabella Accent Chair, Set of 2 for living&nbsp;room,&nbsp;bedroom&nbsp;or&nbsp;guest&nbsp;room",ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Armchairs & Accent Chairs,879.4,USD,Base,03/16/2023,04/01/2023,"",,"","",Yes,"",2038710,"",29.1,"""LB""",1,Seller Fulfilled,"",1Z0E9CTADOQZ,00190430716296,190430716296,http://www.walmart.com/ip/Isabella-Accent-Chair-Set-of-2-for-living-nbsp-room-nbsp-bedroom-nbsp-or-nbsp-guest-nbsp-room/597095562,https://i5.walmartimages.com/asr/724fc56e-1e09-4f16-9217-f0af59ccdc06.bd36d48b87967dc2e82ad570498aa81a.jpeg,All Accent Chairs,"[""Home Page"",""Home"",""Furniture"",""Living Room Furniture"",""Accent Chairs"",""All Accent Chairs""]",14 Karat Home,08/03/2020,07/01/2023,08/17/2020,07/23/2026,0,"",Y,HM1126-S2,N,actual_color,YELLOW,"","","","","","","","",New,Furniture
HOFMSY0117-GREY,301054312,Kish Swivel Wingback Task Chair with Nailhead Trim in Grey,ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Desk Chairs,183.7,USD,Base,02/25/2022,04/25/2022,"",,"","",Yes,"",2038710,"",23.14,"""LB""",5,Seller Fulfilled,"",6Y7X9HSOMVD3,00784140779841,784140779841,http://www.walmart.com/ip/Kish-Swivel-Wingback-Task-Chair-with-Nailhead-Trim-in-Grey/301054312,https://i5.walmartimages.com/asr/8be9291c-7bd8-432c-bf63-7beeaafcd2d8.a4d89c63ddb4d053a15356d0dbec177d.jpeg,Desk Chairs,"[""Home Page"",""Home"",""Furniture"",""Office Furniture"",""Desk Chairs""]",14 Karat Home,02/01/2021,06/29/2023,06/30/2021,07/23/2026,0,"",Y,HOFMSY0117,N,actual_color,GREY,"","","","","","","","",New,Furniture
HOUFC0185-TEAL,414211974,14 Karat Home Sunglon 10' Solar Light Cantilever Umbrella in TEAL,ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Patio Umbrellas,258.85,USD,Base,"","","",,"","",Yes,"",2038710,"",33.95,"""LB""",5,Seller Fulfilled,"",1E76D9HBMQIH,00768655491450,768655491450,http://www.walmart.com/ip/14-Karat-Home-Sunglon-10-Solar-Light-Cantilever-Umbrella-in-TEAL/414211974,https://i5.walmartimages.com/asr/07f31e30-1959-486a-9516-2cd13e513c20.2bfc3f8d396cb3d80fc6ad52c06b6d2e.jpeg,Offset Cantilever Umbrellas,"[""Home Page"",""Patio & Garden"",""Outdoor Shade"",""Patio Umbrellas"",""Offset Cantilever Umbrellas""]",14 Karat Home,05/11/2022,06/29/2023,05/12/2022,03/19/2026,0,"",Y,HOUFC0185,N,actual_color,Teal,"","","","","","","","",New,Garden & Patio
HOUFC0186-RED,437675356,14 Karat Home Acheul 13'*6.5' Solar Light Market Outdoor Patio Umbrella with Shade Canopy in RED,ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Patio Umbrellas,258.85,USD,Base,05/04/2022,05/31/2022,"",,"","",Yes,"",2038710,"",24.47,"""LB""",1,Seller Fulfilled,"",1323OKB2L4ZR,00768640314399,768640314399,http://www.walmart.com/ip/14-Karat-Home-Acheul-13-6-5-Solar-Light-Market-Outdoor-Patio-Umbrella-with-Shade-Canopy-in-RED/437675356,https://i5.walmartimages.com/asr/2f8acddf-0b71-47f2-b465-1a43d78dead9.4cbcb246883b302f82eeeaaed4a0ca94.jpeg,Solar Umbrellas,"[""Home Page"",""Patio & Garden"",""Outdoor Shade"",""Patio Umbrellas"",""Solar Umbrellas""]",14 Karat Home,03/18/2022,05/18/2023,03/18/2022,03/19/2026,0,"",Y,HOUFC0186,Y,actual_color,Red,"","","","","","","","",New,Garden & Patio
HOUFC0186-TEAL,479495285,14 Karat Home Acheul 13'*6.5' Solar Light Market Outdoor Patio Umbrella with Shade Canopy in TEAL,ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Patio Umbrellas,258.85,USD,Base,05/04/2022,05/31/2022,"",,"","",Yes,"",2038710,"",24.47,"""LB""",1,Seller Fulfilled,"",4HIETNLPGRBK,00768640314429,768640314429,http://www.walmart.com/ip/14-Karat-Home-Acheul-13-6-5-Solar-Light-Market-Outdoor-Patio-Umbrella-with-Shade-Canopy-in-TEAL/479495285,https://i5.walmartimages.com/asr/b069bff7-0cff-4858-82e8-27b4fa6a965b.d34b6388944c6dbf4fab48d81421c574.jpeg,Solar Umbrellas,"[""Home Page"",""Patio & Garden"",""Outdoor Shade"",""Patio Umbrellas"",""Solar Umbrellas""]",14 Karat Home,03/18/2022,05/18/2023,03/18/2022,03/19/2026,0,"",Y,HOUFC0186,N,actual_color,Teal,"","","","","","","","",New,Garden & Patio
HRCHD0194-10,1241538578,Vintage Floral Wingback Manual Push Back Recliner Chair for Living Room Home Theater GREENGUARD Certified Floral,ACTIVE,PUBLISHED,"",Home & Garden,Recliners,329.99,USD,Base,08/15/2026,08/22/2026,269.99,"",329.99,"",Yes,"",2038710,NETWORK_GEO,69.22,"""LB""",2,Seller Fulfilled,"",4QKD8XVR87YV,00768657779235,768657779235,http://www.walmart.com/ip/Modern-Manual-Recliner-Wingback-Armchair-Wood-Legs-Bedroom-Home-Living-Room-Floral/1241538578,https://i5.walmartimages.com/asr/5125a1d5-0295-4fc9-9257-2e9b20dd3aab.5dfaeaf9dd082d4772a44c25b916977a.jpeg,Shop The Background,"[""Home Page"",""Services"",""Immersive Shopping Suite"",""Shop The Background""]",Tina's Home,07/26/2022,12/31/2030,07/26/2022,08/22/2026,0,"",Y,HRCHD0194-S2,N,"actual_color,multipack_quantity","Floral,1",https://www.amazon.com/dp/B0B56FL722?psc=1&th=1&vs=1,329.99,0.0,08/13/2026,"","","","",New,Furniture
HRCHD0194-6-S2,1685399413,14 Karat Home Wingback Manual Recliner Armchair Rubber Wood Legs Bedroom Set of 2 Chain Grey,ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Recliners,654.4,USD,Base,"","","",,"","",Yes,"",2038710,"",138.44,"""LB""",1,Seller Fulfilled,"",290ZW7TXQWLC,00768657779440,768657779440,http://www.walmart.com/ip/14-Karat-Home-Wingback-Manual-Recliner-Armchair-Rubber-Wood-Legs-Bedroom-Set-of-2-Chain-Grey/1685399413,https://i5.walmartimages.com/asr/12b99763-95cb-4f2c-928c-d59b4deb0034.2cd54be60464e05e9c1b105dab13913e.jpeg,All Recliners,"[""Home Page"",""Home"",""Furniture"",""Living Room Furniture"",""Recliners"",""All Recliners""]",Tina's Home,07/26/2022,10/09/2023,07/26/2022,07/22/2026,43,4.4,Y,HRCHD0194,Y,"actual_color,number_of_pieces","Grey,2","","","","","","","","",New,Furniture
HRCHL0244-BEIGE,2283556543,"14 Karat Home Upholstered Rocking Recliner Chair with Metal Base for Living Room, Beige",ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Recliners,549.9,USD,Base,"","","",,"","",Yes,"",2038710,"",85.9,"""LB""",1,Seller Fulfilled,"",3P4LMAKQL9S5,00768692466916,768692466916,http://www.walmart.com/ip/14-Karat-Home-Upholstered-Rocking-Recliner-Chair-with-Metal-Base-for-Living-Room-Beige/2283556543,https://i5.walmartimages.com/asr/5ac3d1bb-ae87-4c06-9929-41b7b397762e.c1319bdad6cf6e2208789f2f225fa33d.jpeg,All Recliners,"[""Home Page"",""Home"",""Furniture"",""Living Room Furniture"",""Recliners"",""All Recliners""]",Tina's Home,11/24/2022,04/27/2023,11/24/2022,07/24/2026,0,"",Y,HRCHL0244,N,actual_color,BEIGE,"","","","","","","","",New,Furniture
HSCCL0136-CHERRY,1428142363,"14 Karat Home Rattan Dresser with 3-Drawer, Storage Wood Nightstand Chest for Living Room & Bedroom",ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,End Tables,199.7,USD,Base,"","","",,"","",Yes,"",2038710,"",26.34,"""LB""",1,Seller Fulfilled,"",3LL60ISMB0J4,00768657742451,768657742451,http://www.walmart.com/ip/14-Karat-Home-Rattan-Dresser-with-3-Drawer-Storage-Wood-Nightstand-Chest-for-Living-Room-Bedroom/1428142363,https://i5.walmartimages.com/asr/c0735b08-0a82-488f-853f-2a08284ed4ad.cd72b5eac3732ca4274a77f44a7f64ce.jpeg,All End Tables,"[""Home Page"",""Home"",""Furniture"",""Living Room Furniture"",""End Tables"",""All End Tables""]",Tina's Home,08/15/2022,07/03/2023,06/30/2022,07/23/2026,0,"",Y,HSCCL013,N,size,Three Drawers,"","","","","","","","",New,Furniture
HSCLS00377-BLACK-S2-KH,16279820231,2 Rattan Doors Sideboard Buffet Cabinet Set of 2 with Storage and Adjustable Shelves Living Room Black,ACTIVE,PUBLISHED,"",Home & Garden,Credenzas & Sideboards,329.98,USD,Base,"","",329.98,"",329.98,0.0,Yes,"",2038710,NETWORK_GEO,90.0,"""LB""",2,Seller Fulfilled,"",1WELAJMOMK7S,00197104847065,197104847065,http://www.walmart.com/ip/2-Rattan-Doors-Sideboard-Buffet-Cabinet-Set-of-2-with-Storage-and-Adjustable-Shelves-Living-Room-Black/16279820231,https://i5.walmartimages.com/asr/5bb01000-9d57-40d3-a931-838593878b9f.d93da15afde41237a909bf89d55bd453.jpeg,Sideboards & Buffets,"[""Home Page"",""Home"",""Furniture"",""Kitchen & Dining Furniture"",""Sideboards & Buffets""]",Tina's Home,04/25/2025,12/31/2049,04/25/2025,08/18/2026,0,"",Y,HSCLS00377-S2,N,"actual_color,multipack_quantity","Black,2","","","","","","","","",New,Furniture
HSCLS0408-WALNUT,1580267107,Boho Wooden 3-Door Sideboard Buffet with Rattan Doors Storage Cabinet Walnut,ACTIVE,PUBLISHED,"",Home & Garden,Credenzas & Sideboards,239.99,USD,Promo price,08/12/2026,08/31/2026,299.99,"",239.99,0.0,Yes,"",2038710,NETWORK_GEO,61.7,"""LB""",2,Seller Fulfilled,"",7C8U829TSLDY,00768617281839,768617281839,http://www.walmart.com/ip/Boho-Dining-43-Wood-Rattan-Storage-Cabinet-3-Doors-Credenzas-Sideboard-2-Shelfs-Buffet-Home-Living-Room-Bedroom-Natural/1580267107,https://i5.walmartimages.com/asr/3f53ac9e-2261-4d44-8670-65f75d036a04.3b359b2190aae0d0f286c623e09b0838.jpeg,Credenza,"[""Home Page"",""Home"",""Furniture"",""Living Room Furniture"",""Accent Cabinets & Chests"",""Credenza""]",Tina's Home,06/30/2023,06/30/2052,07/06/2022,08/22/2026,6,4.0,Y,HSCLS0408,Y,"actual_color,character","WALNUT,3-doors",https://www.amazon.com/dp/B0B5V5GF71?psc=1&th=1&vs=1,285.99,0.0,08/26/2026,"","","",Price Adjusted By BCAP,New,Furniture
HSFS0102-BLACK,188407129,"14 Karat Home Loveseat Sofa Chair with Open Back, Upholstered Small Sofa with Wooden Legs, Black",ARCHIVED,UNPUBLISHED,Offer end date has passed,Home & Garden,Loveseats,412.7,USD,Base,"","","",,"","",Yes,799.0,2043078,"",39.6,"""LB""",1,Seller Fulfilled,"",33V2YSRWW4JQ,00784131315904,784131315904,http://www.walmart.com/ip/14-Karat-Home-Loveseat-Sofa-Chair-with-Open-Back-Upholstered-Small-Sofa-with-Wooden-Legs-Black/188407129,https://i5.walmartimages.com/asr/50133989-cd39-4ce5-a350-fcfbbbfe1581.e84b74240dd686122c3b2eaf3618d31e.jpeg,Black Loveseats,"[""Home Page"",""Home"",""Furniture"",""Living Room Furniture"",""Loveseats"",""Black Loveseats""]",Tina's Home,08/10/2022,07/24/2023,01/06/2021,07/22/2026,0,"",Y,HSFS0102,N,actual_color,BLACK,"","","","","","","","",New,Furniture
